Date,User,Tweets
2019-09-18 15:34:32+00:00,ImranKhanPTI,"On the Kasur incident: There will be accountability for all. Those who do not perform in the interest of the common man will be taken to task. Following actions have so far been taken by the Punjab police &amp; the provincial govt:

1) DPO Kasur being removed."
2019-09-12 10:35:05+00:00,ImranKhanPTI,"I welcome the EU’s call in the Human Rights Council for a peaceful solution of the Kashmir dispute in line with UNSC resolutions, int law and bilateral agreements."
2019-09-12 10:34:53+00:00,ImranKhanPTI,"I commend the 58 countries that joined Pakistan in Human Rights Council on 10 Sept reinforcing demands of int community for India to stop use of force, lift siege, remove other restrictions, respect &amp; protect Kashmiris' rights &amp; resolve Kashmir dispute through UNSC resolutions."
2019-09-11 03:02:34+00:00,ImranKhanPTI,"I am going to do a big jalsa in Muzzafarabad on Friday 13 Sept, to send a message to the world about the continuing siege of IOJK by Indian Occupation forces; &amp; to show the Kashmiris that Pakistan stands resolutely with them."
2019-09-10 17:15:51+00:00,ImranKhanPTI,As Ashura comes to a close I urge Pakistanis &amp; especially the brave Kashmiris to keep the message of Karbala of fighting against tyranny &amp; injustice alive within them &amp; stay steadfast to truth &amp; courage.The struggle against tyranny will succeed as the martyrs of Karbala showed us
2019-09-09 13:05:18+00:00,ImranKhanPTI,"I welcome the growing concern &amp; demands by the int community, global ldrs, UNSG &amp; UNHCHR, for India to lift its 6-week long siege of IOJK. The Int community must not remain indifferent to the massive human rights abuses by Occupation Indian forces under cover of a brutal siege"
2019-09-07 05:49:04+00:00,ImranKhanPTI,"Qadir's bowling statistics do not do justice to his genius. Had he been playing cricket now with the modern DRS system, where batsmen can be given out on the front foot as well, Qadir would have gotten as many wickets as the great Shane Warne."
2019-09-07 05:49:03+00:00,ImranKhanPTI,"Deeply saddened to hear of Abdul Qadir's passing. My prayers &amp; condolences go to the family. Abdul Qadir was a genius, one of the greatest leg spinners of all time. And he was also the life of the dressing room entertaining the team with his wit &amp; humour."
2019-09-05 15:04:09+00:00,ImranKhanPTI,"The world cannot feign ignorance as it did at Munich in 1938. The fascist, Hindu-Supremacist design of the Modi Govt with its ethnic cleansing &amp; genocide of Muslims' agenda in IOJK, in India itself (Assam) &amp; beyond into AJK is now overt for all the world to see."
2019-09-05 14:49:56+00:00,ImranKhanPTI,India's violation of all international laws including humanitarian laws is there for the world to see. So why is the world silent? Is the international community's humanity dead when Muslims are being persecuted? What message is being sent to the 1.3 bn Muslims across the world?
2019-09-05 14:49:55+00:00,ImranKhanPTI,"Hospitals have run out of medical supplies; basic necessities are in short supply but a communication blackout has deprived Kashmiris a voice to the outside world &amp; their families. Despite this, tales of horror are finding their way into the international media."
2019-09-05 14:49:55+00:00,ImranKhanPTI,"Today is the 32nd day of the siege of IOJK by the Indian Occupation Forces of the Modi Govt. Under cover of this siege, Indian forces have killed, injured (with pellet guns), abused Kashmiri men, women &amp; children. Men have been taken away &amp; thrown into prisons across India."
2019-09-05 04:04:37+00:00,ImranKhanPTI,The MTI Act/Ordinance is to enable improved &amp; modern management of public sector hospitals. This is NOT privatization but part of our public sector hospitals' reform plan.The hospitals will remain Govt hospitals. Better managed hospitals will mean better facilities for patients.
2019-09-01 14:37:42+00:00,ImranKhanPTI,On behalf of the people of Pakistan and myself I extend our warm wishes to the President and the people of Uzbekistan  on their 28th Independence Day.
2019-08-30 13:22:59+00:00,ImranKhanPTI,The Pakistani nation has also let the world know about the Nazi-style takeover of India by the RSS-BJP's Hindu Supremacist ideology &amp; the danger it poses not only to the region but the world.
2019-08-30 13:22:59+00:00,ImranKhanPTI,"I am so proud of our people in the way they came out today in solidarity with the Kashmiris - letting them know our nation stands resolutely with them as they confront the brutal, fascist Modi govt's annexation &amp; ethnic cleansing agenda in IOJK.  #KashmirHour"
2019-08-29 09:31:33+00:00,ImranKhanPTI,We must send a strong message to Kashmiris that our nation stands resolutely behind them. So I am asking all Pakistanis for half an hour tomorrow stop whatever you are doing &amp; come out on the road to show solidarity with the Kashmiri people.
2019-08-29 09:31:32+00:00,ImranKhanPTI,"the daily injuring &amp; killing of Kashmiri civilians, incl women &amp; children - all part of the ethnic cleansing agenda of the Modi Govt. &amp; it's illegal annexation of IOK. The plan to change demography of IOK is a war crime under 4th Geneva Convention."
